ID ERSAdeg ERSArel
30240747 4th NA 
52750837 UN NA 
10190104 UN NA 
00435278 UN NA 
29540318 UN NA 
52750835 UN NA 
03760679 UN NA 
30003056 UN NA 
06470865 UN NA 
04870530 UN NA 
00621155 UN NA 
04870533 UN NA 
04870534 UN NA 
06470866 UN NA 
04870536 UN NA 
22283130 UN NA 
22283131 UN NA 
10350733 UN NA 
06470868 UN NA 
10350736 UN NA 
10350735 UN NA 
06470869 UN NA 
03960855 UN NA 
10350739 UN NA 
10350738 UN NA 
21502269 UN NA 
21502263 UN NA 
21502267 UN NA 
22340775 UN NA 
08710997 UN NA 
08710995 UN NA 
08710993 UN NA 
08710992 UN NA 
29805042 UN NA 
08710999 UN NA 
10472258 UN NA 
10472256 UN NA 
10472257 UN NA 
10472253 UN NA 
03280816 UN NA 
03280812 UN NA 
30440855 UN NA 
30440856 UN NA 
30440857 UN NA 
21600625 UN NA 
00141173 UN NA 
01140934 UN NA 
05000995 UN NA 
30365239 UN NA 
30365238 UN NA 
07890869 UN NA 
07890868 UN NA 
07890865 UN NA 
22340776 UN NA 
07890866 UN NA 
30365237 UN NA 
31020662 UN NA 
03330812 UN NA 
30890467 UN NA 
21873039 UN NA 
21873038 UN NA 
29240812 UN NA 
01152272 UN NA 
29240816 UN NA 
21873031 UN NA 
21873030 UN NA 
21873033 UN NA 
21873032 UN NA 
10622000 UN NA 
21873034 UN NA 
21873037 UN NA 
21873036 UN NA 
10220108 UN NA 
10220109 UN NA 
22340770 UN NA 
10220104 UN NA 
10220105 UN NA 
10220106 UN NA 
10220107 UN NA 
00820838 UN NA 
00820837 UN NA 
00820834 UN NA 
00820835 UN NA 
22340773 UN NA 
29790668 UN NA 
00180134 UN NA 
30310972 UN NA 
00180136 UN NA 
00180137 UN NA 
00180130 UN NA 
00180132 UN NA 
00180133 UN NA 
30310978 UN NA 
00553012 UN NA 
21012952 UN NA 
21012951 UN NA 
21012950 UN NA 
00973058 UN NA 
21012954 UN NA 
00973054 UN NA 
00860752 UN NA 
00973056 UN NA 
21012958 UN NA 
00973050 UN NA 
01350513 UN NA 
00870901 UN NA 
00870902 UN NA 
04990898 UN NA 
06100981 UN NA 
06100986 UN NA 
06100984 UN NA 
06100989 UN NA 
06100988 UN NA 
01750679 UN NA 
01350518 UN NA 
29030487 UN NA 
29153111 UN NA 
29030482 UN NA 
00360071 UN NA 
00360070 UN NA 
00360072 UN NA 
00360075 UN NA 
00360074 UN NA 
00360077 UN NA 
00360076 UN NA 
00340362 UN NA 
00340361 UN NA 
00340360 UN NA 
29140446 UN NA 
00340364 UN NA 
01590333 UN NA 
22940446 UN NA 
00680151 UN NA 
00680150 UN NA 
03405085 UN NA 
00680155 UN NA 
00680154 UN NA 
00680157 UN NA 
03405081 UN NA 
30920530 UN NA 
00680158 UN NA 
30920533 UN NA 
30920534 UN NA 
30920536 UN NA 
22120499 UN NA 
04110748 UN NA 
04110749 UN NA 
04110746 UN NA 
04110747 UN NA 
22120494 UN NA 
22120495 UN NA 
31270784 UN NA 
30030378 UN NA 
31270780 UN NA 
31270781 UN NA 
22040308 UN NA 
22040307 UN NA 
22040302 UN NA 
03615209 UN NA 
01232000 UN NA 
00075275 3rd CO 
00560643 UN NA 
06120738 UN NA 
06120739 UN NA 
06120736 UN NA 
00560644 UN NA 
06120735 UN NA 
06120733 UN NA 
00560645 UN NA 
22002947 UN NA 
00440929 UN NA 
50870770 UN NA 
22002941 UN NA 
00140625 UN NA 
00140620 UN NA 
00140622 UN NA 
22002949 UN NA 
00560648 UN NA 
10230166 UN NA 
11553019 UN NA 
00560649 UN NA 
11553017 UN NA 
11553016 UN NA 
11553015 UN NA 
11553014 UN NA 
11553013 UN NA 
30363116 UN NA 
11553011 UN NA 
11553010 UN NA 
00462150 UN NA 
30363117 UN NA 
00435153 UN NA 
29232997 UN NA 
29240679 UN NA 
00462152 UN NA 
30363111 UN NA 
21982269 UN NA 
30340482 UN NA 
50870779 UN NA 
00630072 UN NA 
00765237 UN NA 
21520763 UN NA 
00462156 UN NA 
00570857 UN NA 
00462157 UN NA 
10280476 UN NA 
30890763 UN NA 
30890764 4th NA 
22752600 UN NA 
01790402 UN NA 
30870411 UN NA 
30870410 UN NA 
30870413 UN NA 
30870412 UN NA 
30870419 UN NA 
21520764 UN NA 
10363100 UN NA 
00035209 UN NA 
31003109 UN NA 
22140359 UN NA 
00630078 UN NA 
29750835 UN NA 
01792915 UN NA 
01343009 UN NA 
01343008 UN NA 
01802269 UN NA 
01343003 UN NA 
01343002 UN NA 
01343001 UN NA 
01343000 UN NA 
01343007 UN NA 
01343006 UN NA 
01343005 UN NA 
00532949 UN NA 
00532948 UN NA 
01594022 UN NA 
00532947 UN NA 
00532941 UN NA 
10425266 UN NA 
00532943 UN NA 
01594024 UN NA 
00715177 UN NA 
00715176 UN NA 
11742949 UN NA 
11742948 UN NA 
11742947 UN NA 
30505075 UN NA 
11742943 UN NA 
04460699 UN NA 
00443050 UN NA 
01792913 UN NA 
30665153 UN NA 
00712238 UN NA 
00712235 UN NA 
00712234 UN NA 
00712233 UN NA 
00712232 UN NA 
22910678 UN NA 
29510410 UN NA 
00210459 UN NA 
00210458 UN NA 
29510411 UN NA 
22850748 UN NA 
22850749 UN NA 
01023129 UN NA 
01023128 UN NA 
01023123 UN NA 
01023122 UN NA 
01023127 UN NA 
01023126 UN NA 
01023125 UN NA 
01452096 UN NA 
31290438 UN NA 
29195239 UN NA 
01090668 UN NA 
01090665 UN NA 
01690520 UN NA 
31290432 UN NA 
01090666 UN NA 
01090661 UN NA 
01090660 UN NA 
01090662 UN NA 
00070835 UN NA 
00070834 UN NA 
00070837 UN NA 
00070838 UN NA 
04190487 UN NA 
21850387 UN NA 
29510419 UN NA 
29770975 UN NA 
29770972 UN NA 
29770970 UN NA 
29770978 UN NA 
29783020 UN NA 
29783022 UN NA 
29783023 UN NA 
29783024 UN NA 
22010820 UN NA 
29783027 UN NA 
29783028 UN NA 
29783029 UN NA 
29190614 2nd HS 
10280679 UN NA 
29190612 UN NA 
29190610 UN NA 
03570387 UN NA 
22190978 UN NA 
22190972 UN NA 
22190970 UN NA 
03570385 UN NA 
22190975 UN NA 
07350750 UN NA 
07350751 UN NA 
07350752 UN NA 
30550999 UN NA 
00675266 UN NA 
22390379 UN NA 
20973129 UN NA 
03570381 UN NA 
08560865 UN NA 
08430911 UN NA 
08430914 UN NA 
30550992 UN NA 
00880359 UN NA 
01452998 UN NA 
01452999 UN NA 
01452996 UN NA 
01452997 UN NA 
00880357 UN NA 
01452995 UN NA 
01452992 UN NA 
01452993 UN NA 
01452990 UN NA 
01452991 UN NA 
29153027 UN NA 
29153025 UN NA 
29153024 UN NA 
29153023 UN NA 
29483129 UN NA 
21810898 UN NA 
29483125 UN NA 
29483126 UN NA 
29483127 UN NA 
29483122 UN NA 
29483123 UN NA 
22695085 UN NA 
01040837 UN NA 
30320340 UN NA 
01040835 UN NA 
01040834 UN NA 
22320838 UN NA 
01040838 UN NA 
30030929 UN NA 
21590820 UN NA 
01633046 UN NA 
01633045 UN NA 
21762972 UN NA 
21762971 UN NA 
21762970 UN NA 
21762977 UN NA 
21762976 UN NA 
21762975 UN NA 
21762974 3rd CO 
21762979 UN NA 
21762978 UN NA 
10280179 UN NA 
00400625 UN NA 
23030429 UN NA 
00400620 UN NA 
00400622 UN NA 
10795153 UN NA 
23030421 UN NA 
01633040 UN NA 
29600901 UN NA 
21732239 UN NA 
21732238 UN NA 
21732233 UN NA 
21732232 UN NA 
21732235 UN NA 
21732234 UN NA 
00570794 UN NA 
00570797 UN NA 
00672958 UN NA 
16022918 UN NA 
16022919 UN NA 
16022916 UN NA 
00672952 UN NA 
00672951 UN NA 
00672950 UN NA 
00672957 UN NA 
16022913 UN NA 
00672954 UN NA 
30270978 UN NA 
10280170 UN NA 
30270970 UN NA 
10280177 UN NA 
30270972 UN NA 
00880482 UN NA 
01280871 UN NA 
30270975 UN NA 
22530764 UN NA 
01080648 UN NA 
01080649 UN NA 
01080642 UN NA 
01080643 UN NA 
01080644 UN NA 
01080645 UN NA 
01080646 UN NA 
01080647 UN NA 
01332924 UN NA 
01332925 UN NA 
01332926 UN NA 
01332927 UN NA 
01332920 UN NA 
06990779 UN NA 
01332922 UN NA 
01332923 UN NA 
04995209 UN NA 
21603038 UN NA 
21603039 UN NA 
21603034 UN NA 
21603035 UN NA 
00302601 UN NA 
21603037 UN NA 
21603030 UN NA 
21603031 UN NA 
21603032 UN NA 
21603033 UN NA 
00402192 UN NA 
00402190 UN NA 
00402196 UN NA 
00402194 UN NA 
00402195 UN NA 
21983017 UN NA 
21983016 UN NA 
00402198 UN NA 
21983014 UN NA 
21983013 UN NA 
21983012 UN NA 
21983011 UN NA 
21983010 UN NA 
22060350 UN NA 
22060357 UN NA 
22060355 UN NA 
22842982 UN NA 
22060359 UN NA 
22842980 3rd CO 
00433118 UN NA 
00433119 UN NA 
00433116 UN NA 
00433117 UN NA 
01025153 UN NA 
00433113 UN NA 
00433110 UN NA 
21825153 UN NA 
10420992 UN NA 
06790746 UN NA 
06790747 UN NA 
40220534 UN NA 
40220536 UN NA 
06790749 UN NA 
40220530 UN NA 
40220533 UN NA 
22533013 UN NA 
22942981 UN NA 
10200122 UN NA 
10200123 UN NA 
22533017 UN NA 
10200125 UN NA 
10200126 UN NA 
30390668 UN NA 
10200128 UN NA 
30390666 UN NA 
22533019 UN NA 
22533018 UN NA 
30390662 UN NA 
30390661 UN NA 
30390660 UN NA 
22942982 UN NA 
01122804 UN NA 
00412981 UN NA 
11955237 UN NA 
30600530 4th NA 
30600533 UN NA 
30980610 UN NA 
30600534 UN NA 
30600536 UN NA 
29660838 UN NA 
11955239 UN NA 
01770645 UN NA 
11955238 UN NA 
29660834 UN NA 
29660835 UN NA 
29660837 UN NA 
01360911 UN NA 
29480482 UN NA 
51830972 3rd CO 
30500446 UN NA 
30500442 UN NA 
22330340 UN NA 
22130781 UN NA 
22130780 UN NA 
22130785 UN NA 
22130784 UN NA 
01610902 UN NA 
22130789 UN NA 
01610901 UN NA 
01360914 UN NA 
29790837 UN NA 
22560536 UN NA 
00492253 UN NA 
22560534 UN NA 
22560533 UN NA 
22560530 3rd HV 
01780373 UN NA 
01780372 UN NA 
04120677 UN NA 
01780370 UN NA 
00650686 UN NA 
01780376 UN NA 
00650684 UN NA 
04120672 UN NA 
01780379 UN NA 
01780378 UN NA 
00290145 UN NA 
00290144 UN NA 
00290147 UN NA 
00290146 UN NA 
00530834 UN NA 
00530835 UN NA 
29903129 UN NA 
29903128 UN NA 
10692908 UN NA 
22030419 UN NA 
29903123 UN NA 
29903122 UN NA 
29903127 UN NA 
22030413 UN NA 
22030410 UN NA 
22030411 UN NA 
29220500 UN NA 
29000748 UN NA 
29000749 UN NA 
29220506 UN NA 
29220508 UN NA 
29000746 UN NA 
01100604 UN NA 
30470865 UN NA 
22860662 UN NA 
30430678 3rd CO 
22860660 UN NA 
22860661 UN NA 
22860666 UN NA 
01140984 UN NA 
22860665 UN NA 
29020340 UN NA 
22860668 UN NA 
30430672 UN NA 
30430677 UN NA 
28010785 UN NA 
00331050 UN NA 
30470869 UN NA 
01560317 UN NA 
29495238 UN NA 
10790779 UN NA 
01560316 UN NA 
29505183 UN NA 
28010780 UN NA 
28010781 UN NA 
00920413 UN NA 
29800318 UN NA 
20952188 UN NA 
04135093 UN NA 
20952187 UN NA 
29800313 UN NA 
29800312 UN NA 
29800315 UN NA 
20952183 UN NA 
29800317 UN NA 
20952181 UN NA 
20950625 UN NA 
03610656 UN NA 
29003057 UN NA 
20950620 UN NA 
03610652 UN NA 
29003050 UN NA 
03610659 UN NA 
00902001 UN NA 
30773118 UN NA 
05340659 UN NA 
06650914 UN NA 
05340652 UN NA 
05340655 UN NA 
05340656 UN NA 
21505042 UN NA 
00941047 UN NA 
10740123 UN NA 
10740122 UN NA 
10740125 UN NA 
00941043 UN NA 
10740126 UN NA 
10740129 UN NA 
10740128 UN NA 
30110812 UN NA 
03330797 UN NA 
10303129 UN NA 
22712971 UN NA 
10303128 UN NA 
21603108 UN NA 
22042949 UN NA 
21700438 UN NA 
21873130 UN NA 
21902600 UN NA 
29250995 UN NA 
21700433 UN NA 
21700432 UN NA 
29840736 UN NA 
30810857 UN NA 
30810856 UN NA 
30810855 UN NA 
10352912 UN NA 
10352913 UN NA 
10352911 UN NA 
10352916 UN NA 
10352917 UN NA 
10352914 UN NA 
10352915 UN NA 
10352918 UN NA 
10352919 UN NA 
06430812 UN NA 
22350454 UN NA 
06430816 UN NA 
22042947 UN NA 
31310642 UN NA 
31310643 UN NA 
31310646 UN NA 
31310647 UN NA 
31310644 UN NA 
31310645 UN NA 
10300604 UN NA 
31310648 UN NA 
31310649 UN NA 
01110359 UN NA 
29115141 UN NA 
00752258 UN NA 
01320672 UN NA 
22935153 UN NA 
01110350 UN NA 
00855085 UN NA 
00752257 UN NA 
00752256 UN NA 
01320678 UN NA 
00855081 UN NA 
00752253 UN NA 
01110357 UN NA 
00510384 UN NA 
00510385 UN NA 
01652219 UN NA 
00510387 UN NA 
00510381 UN NA 
01652213 UN NA 
01652212 UN NA 
01652214 UN NA 
01793100 UN NA 
31010376 UN NA 
00510057 UN NA 
10473018 UN NA 
31010370 UN NA 
29980381 UN NA 
00740929 UN NA 
31010372 UN NA 
21872267 UN NA 
21872263 UN NA 
29852986 UN NA 
21872269 UN NA 
00300068 UN NA 
00300069 UN NA 
22120964 UN NA 
22120965 UN NA 
00300060 UN NA 
00300061 UN NA 
00300062 UN NA 
00300063 UN NA 
00300065 UN NA 
00300066 UN NA 
00300067 UN NA 
30010350 UN NA 
22813001 UN NA 
00270147 UN NA 
00270146 UN NA 
00270145 UN NA 
00270144 UN NA 
30010359 UN NA 
00270148 UN NA 
30920438 UN NA 
22813005 UN NA 
30920433 UN NA 
22565093 UN NA 
10471062 UN NA 
30255278 UN NA 
20970466 UN NA 
20970467 UN NA 
30255273 UN NA 
10471069 UN NA 
22813006 UN NA 
30255275 UN NA 
29722983 UN NA 
01672269 UN NA 
00852948 UN NA 
00852949 UN NA 
30340312 UN NA 
30340313 UN NA 
30340315 UN NA 
30340316 UN NA 
30340317 3rd CO 
30340318 UN NA 
00852941 UN NA 
31230610 UN NA 
00852943 UN NA 
31230614 UN NA 
00852947 UN NA 
04110467 UN NA 
30990898 UN NA 
00212303 UN NA 
00585042 UN NA 
20010355 UN NA 
00671174 UN NA 
00590752 UN NA 
00590751 UN NA 
00590750 UN NA 
00671170 UN NA 
00671173 UN NA 
01812177 UN NA 
01812170 UN NA 
22260446 UN NA 
22260442 UN NA 
08690964 UN NA 
00311069 UN NA 
00311062 UN NA 
01710645 UN NA 
21503071 UN NA 
21503070 UN NA 
29500429 UN NA 
01710646 UN NA 
21503077 UN NA 
21503078 UN NA 
00365093 UN NA 
29500421 UN NA 
21760857 UN NA 
00602161 UN NA 
21760855 UN NA 
01462093 UN NA 
29870992 UN NA 
29870993 UN NA 
00602160 UN NA 
01091170 UN NA 
01091173 UN NA 
01091174 UN NA 
01462095 UN NA 
29090378 UN NA 
29090379 UN NA 
29025237 UN NA 
30090838 UN NA 
29090370 UN NA 
30090834 UN NA 
30090837 UN NA 
29090373 UN NA 
29090374 UN NA 
29090376 UN NA 
22290686 UN NA 
22290684 UN NA 
31280660 UN NA 
22290681 UN NA 
10453090 UN NA 
30800494 UN NA 
30800495 UN NA 
10453093 UN NA 
30020649 UN NA 
10453092 UN NA 
29430794 UN NA 
20943078 UN NA 
30660355 UN NA 
20943077 UN NA 
20943070 UN NA 
20943071 UN NA 
20943072 UN NA 
20930684 UN NA 
31290981 UN NA 
20930686 UN NA 
30700751 UN NA 
31290984 UN NA 
20930681 UN NA 
31290986 UN NA 
22283078 UN NA 
22283077 UN NA 
31290989 UN NA 
22283072 UN NA 
22283071 UN NA 
22283070 UN NA 
10350677 UN NA 
03760604 UN NA 
10350672 UN NA 
01680391 UN NA 
01454022 UN NA 
10350678 UN NA 
01342223 UN NA 
01342224 UN NA 
01342226 UN NA 
01342227 UN NA 
01342228 UN NA 
01454024 UN NA 
00485141 UN NA 
00960146 UN NA 
22320467 UN NA 
00960145 UN NA 
00062279 UN NA 
05450871 UN NA 
05450872 UN NA 
00960144 UN NA 
00030520 UN NA 
10282239 UN NA 
10282238 UN NA 
22382279 UN NA 
22382275 UN NA 
22382274 UN NA 
10282233 UN NA 
22382276 UN NA 
22382271 UN NA 
10282234 UN NA 
22382272 UN NA 
30235058 UN NA 
31160333 UN NA 
31160337 UN NA 
22860748 UN NA 
03020929 UN NA 
00690642 UN NA 
00690643 UN NA 
21670747 UN NA 
21670746 UN NA 
01650872 UN NA 
00690647 UN NA 
00690644 UN NA 
01650871 UN NA 
00690648 UN NA 
00690649 UN NA 
21670749 UN NA 
21670748 UN NA 
30310837 UN NA 
30310834 UN NA 
30310835 UN NA 
03870412 UN NA 
21805238 UN NA 
30310838 UN NA 
31270856 UN NA 
21805239 UN NA 
29130396 UN NA 
20975141 UN NA 
30290902 UN NA 
30290901 UN NA 
00293130 UN NA 
00293131 UN NA 
16020911 UN NA 
04010929 UN NA 
10370381 UN NA 
10782982 UN NA 
10782983 UN NA 
10370384 3rd CO 
10370385 UN NA 
10782986 UN NA 
10370387 UN NA 
00140941 UN NA 
22345141 UN NA 
21805237 UN NA 
22340362 UN NA 
29820752 UN NA 
29820751 UN NA 
29820750 UN NA 
01130752 UN NA 
22340364 UN NA 
01130751 UN NA 
00402290 UN NA 
01080679 3rd CO 
22690964 UN NA 
22690965 UN NA 
01180941 UN NA 
00960350 UN NA 
00022281 UN NA 
29602985 UN NA 
22192913 UN NA 
00930749 UN NA 
30905238 UN NA 
29602983 UN NA 
00090901 UN NA 
00753066 UN NA 
29602982 UN NA 
01252093 UN NA 
01252095 UN NA 
29602981 UN NA 
01252097 UN NA 
01252096 UN NA 
01252099 UN NA 
29602980 UN NA 
30460941 UN NA 
10702902 UN NA 
22192912 UN NA 
22040871 UN NA 
00120699 UN NA 
29430679 UN NA 
30610459 UN NA 
21880934 UN NA 
06100866 UN NA 
22040872 UN NA 
06100868 UN NA 
22192911 UN NA 
00140181 UN NA 
00140180 UN NA 
00140182 UN NA 
00122999 UN NA 
00122998 UN NA 
00122997 UN NA 
00122996 UN NA 
00122995 UN NA 
00420476 UN NA 
00122992 UN NA 
00122991 UN NA 
00122990 UN NA 
29710610 UN NA 
01590379 UN NA 
01082948 UN NA 
01082949 UN NA 
01082947 UN NA 
01082941 UN NA 
01082943 UN NA 
22842911 UN NA 
22842913 UN NA 
22842912 UN NA 
22842915 UN NA 
22842914 UN NA 
22842917 UN NA 
01105183 UN NA 
22842919 UN NA 
22842918 UN NA 
23022979 UN NA 
22820612 UN NA 
01630964 UN NA 
01630965 3rd CO 
31025183 UN NA 
01225153 UN NA 
22820610 UN NA 
01590500 UN NA 
01560360 UN NA 
01560361 UN NA 
01560362 UN NA 
01560364 UN NA 
00120181 UN NA 
21733070 UN NA 
21733071 UN NA 
21733072 UN NA 
00033019 UN NA 
21733077 UN NA 
21733078 UN NA 
00033016 UN NA 
00033015 UN NA 
29920764 UN NA 
29920763 UN NA 
00033012 UN NA 
00033011 UN NA 
00033010 UN NA 
22192915 UN NA 
30360321 UN NA 
01590508 UN NA 
30360328 UN NA 
29130999 UN NA 
22192914 UN NA 
31000518 UN NA 
29113066 UN NA 
29130993 UN NA 
29130992 UN NA 
31000514 UN NA 
29130997 UN NA 
31000513 UN NA 
29130995 UN NA 
00240482 UN NA 
00760494 UN NA 
30805058 UN NA 
01550181 UN NA 
01550180 UN NA 
01550182 UN NA 
21810612 UN NA 
21810610 UN NA 
21685275 UN NA 
50810992 UN NA 
21810614 UN NA 
01140911 UN NA 
00753092 UN NA 
31250681 UN NA 
50810999 UN NA 
31250684 UN NA 
01225237 UN NA 
29092941 UN NA 
00650333 UN NA 
00650330 UN NA 
00650337 UN NA 
00902284 UN NA 
01675209 UN NA 
29092943 UN NA 
01590359 UN NA 
01590355 UN NA 
01590357 UN NA 
01590350 UN NA 
29803056 UN NA 
21982289 UN NA 
06840752 UN NA 
06840751 UN NA 
30030359 UN NA 
00282983 UN NA 
21982284 UN NA 
00282981 UN NA 
30030355 UN NA 
21982281 UN NA 
00282986 UN NA 
00282985 UN NA 
00282984 UN NA 
30230794 UN NA 
30230797 UN NA 
29092949 UN NA 
30203101 UN NA 
00995192 UN NA 
01280534 3rd HV 
01280536 UN NA 
22910614 UN NA 
01280530 UN NA 
22910612 UN NA 
22560442 PO PO 
10335183 UN NA 
30660520 UN NA 
30660521 UN NA 
30280763 UN NA 
30660528 UN NA 
21850362 UN NA 
21850361 UN NA 
21850360 UN NA 
22030551 UN NA 
21850364 UN NA 
04460718 UN NA 
29012984 UN NA 
29012985 UN NA 
29012986 UN NA 
29012987 UN NA 
29012980 UN NA 
29012981 UN NA 
29012982 UN NA 
29012983 UN NA 
00250442 UN NA 
22632802 UN NA 
00250446 UN NA 
10192958 UN NA 
01320739 UN NA 
00515209 UN NA 
10740459 UN NA 
00932974 UN NA 
29185081 UN NA 
29185087 UN NA 
00252918 UN NA 
06680739 UN NA 
21850842 UN NA 
30653116 UN NA 
01162267 UN NA 
00932971 UN NA 
22712919 UN NA 
22712918 UN NA 
30224024 UN NA 
03915058 UN NA 
30224022 UN NA 
00932972 UN NA 
29905266 UN NA 
22712913 UN NA 
22712912 UN NA 
22712915 UN NA 
22712914 UN NA 
22712917 UN NA 
22712916 UN NA 
00760350 PO PO 
06680733 UN NA 
21902192 2nd HS 
21902195 UN NA 
21902194 2nd HS 
21902196 UN NA 
21902198 UN NA 
30020648 UN NA 
30220738 UN NA 
00932978 3rd GGP 
04870494 UN NA 
00252914 UN NA 
21960981 UN NA 
00261042 UN NA 
00261045 UN NA 
21960986 UN NA 
00261047 UN NA 
21960984 UN NA 
21960989 UN NA 
21960988 UN NA 
22975058 UN NA 
00750350 UN NA 
22380307 UN NA 
00750355 UN NA 
06600668 UN NA 
00750357 UN NA 
06600665 UN NA 
06600666 UN NA 
06600661 2nd HS 
21735042 UN NA 
06600662 2nd HS 
00960165 UN NA 
00960167 UN NA 
00960166 UN NA 
00960161 UN NA 
00960160 UN NA 
00960163 UN NA 
00960162 UN NA 
21500333 UN NA 
21500330 UN NA 
00960169 UN NA 
21500337 UN NA 
01210972 UN NA 
01210970 UN NA 
00753007 UN NA 
00753006 UN NA 
00753005 UN NA 
00753003 UN NA 
03010518 UN NA 
29762995 UN NA 
00753000 UN NA 
00753009 UN NA 
00753008 UN NA 
03735273 UN NA 
04660514 UN NA 
04660513 UN NA 
03735275 UN NA 
03735278 UN NA 
04660518 UN NA 
10700476 UN NA 
06200764 UN NA 
29910514 UN NA 
06200763 UN NA 
29470869 UN NA 
22760856 UN NA 
22760857 UN NA 
22760855 UN NA 
01793108 UN NA 
29840763 UN NA 
29840764 UN NA 
05005058 UN NA 
00652986 UN NA 
00652987 UN NA 
00652984 UN NA 
00652985 UN NA 
00652982 UN NA 
00652983 UN NA 
10380934 UN NA 
00652981 UN NA 
05085237 UN NA 
01800649 UN NA 
00940442 UN NA 
00940446 UN NA 
00570075 UN NA 
00142102 UN NA 
01660986 UN NA 
01800642 UN NA 
00142101 UN NA 
01800644 UN NA 
01800645 UN NA 
01800646 UN NA 
01800647 UN NA 
10432093 UN NA 
29665042 UN NA 
00570058 UN NA 
00570059 3rd CO 
30345075 UN NA 
22695058 UN NA 
20990438 UN NA 
30120495 UN NA 
10432099 UN NA 
20990433 UN NA 
20990432 UN NA 
30480993 UN NA 
29430747 UN NA 
29430746 UN NA 
22840764 UN NA 
21010421 UN NA 
10623065 UN NA 
29430749 UN NA 
30220972 UN NA 
22862801 UN NA 
30550376 UN NA 
07180865 UN NA 
30550374 UN NA 
30550373 UN NA 
30550372 UN NA 
00882198 UN NA 
31300668 UN NA 
00882196 UN NA 
31300666 UN NA 
00882194 UN NA 
00882195 UN NA 
00882192 UN NA 
31300662 UN NA 
00882190 UN NA 
20000625 UN NA 
01622163 UN NA 
00592198 UN NA 
29760540 UN NA 
10453024 UN NA 
30220733 UN NA 
00172900 UN NA 
29970871 UN NA 
29970872 UN NA 
01440645 UN NA 
50930964 UN NA 
30444022 UN NA 
00172902 3rd CO 
30444024 UN NA 
22130421 UN NA 
22130429 UN NA 
05140625 UN NA 
10453023 UN NA 
05140622 UN NA 
05140620 UN NA 
30403089 UN NA 
30403088 UN NA 
10623066 UN NA 
30403085 UN NA 
30403087 UN NA 
30403086 UN NA 
30403081 UN NA 
30403080 UN NA 
30403083 UN NA 
30403082 UN NA 
11552986 UN NA 
11552987 UN NA 
11552984 UN NA 
11552985 UN NA 
11552982 UN NA 
11552983 UN NA 
11552980 UN NA 
11552981 UN NA 
10192957 UN NA 
10790378 UN NA 
01092163 UN NA 
30490747 UN NA 
01092161 UN NA 
01092160 UN NA 
01092167 UN NA 
01092164 UN NA 
30980797 UN NA 
01092169 UN NA 
01092168 UN NA 
00410446 UN NA 
04760533 UN NA 
00410442 2nd HS 
30160476 UN NA 
22962500 UN NA 
22973044 UN NA 
22973045 3rd CO 
22973046 UN NA 
22973047 UN NA 
22973040 UN NA 
22973041 UN NA 
22973042 UN NA 
22973043 UN NA 
11740812 UN NA 
22973048 UN NA 
22973049 UN NA 
21820649 UN NA 
21820648 UN NA 
21820645 UN NA 
21820644 UN NA 
21820647 UN NA 
21820646 UN NA 
21820643 UN NA 
21820642 UN NA 
00673003 UN NA 
30380794 UN NA 
30380797 UN NA 
30190699 UN NA 
00950337 UN NA 
01483126 UN NA 
10742906 UN NA 
21730518 UN NA 
01573066 UN NA 
01573060 UN NA 
22900655 UN NA 
22900656 UN NA 
30100543 UN NA 
22900659 UN NA 
21730513 UN NA 
21730514 UN NA 
00113087 UN NA 
01230482 UN NA 
01230487 UN NA 
30440402 UN NA 
30440401 UN NA 
20970672 UN NA 
00113088 UN NA 
30020476 UN NA 
00705192 UN NA 
29173029 UN NA 
29173028 UN NA 
00950330 2nd HS 
00255042 UN NA 
06460871 UN NA 
06460872 UN NA 
00671036 UN NA 
29173020 UN NA 
29173023 UN NA 
29173022 UN NA 
03724024 2nd HS 
20950789 UN NA 
10280736 UN NA 
20952227 UN NA 
20952226 UN NA 
03724022 2nd HS 
20952224 UN NA 
21592600 UN NA 
29240446 UN NA 
20950781 UN NA 
20950780 4th NA 
29240442 UN NA 
20950785 UN NA 
20950784 UN NA 
00153016 UN NA 
00153017 UN NA 
00153014 UN NA 
00153015 UN NA 
00153012 UN NA 
00153013 UN NA 
00153010 UN NA 
00153011 UN NA 
05340751 UN NA 
05340750 UN NA 
00153018 UN NA 
05340752 UN NA 
01670513 UN NA 
01020794 UN NA 
01020797 UN NA 
00933050 UN NA 
20952290 UN NA 
00660551 UN NA 
01670171 UN NA 
01670170 PO PO 
01670173 UN NA 
20952291 UN NA 
01670175 UN NA 
01670177 FS FS 
01670176 UN NA 
01670179 UN NA 
01670178 UN NA 
03810752 UN NA 
03810751 UN NA 
03810750 UN NA 
10283070 UN NA 
10283071 UN NA 
10283072 UN NA 
20952294 UN NA 
00722908 UN NA 
10283077 UN NA 
30580770 UN NA 
20952295 UN NA 
00722902 UN NA 
00722903 UN NA 
30580776 UN NA 
00722901 UN NA 
51760739 UN NA 
30990518 UN NA 
10371051 2nd AV 
30990513 UN NA 
01450747 UN NA 
29490438 UN NA 
00300749 UN NA 
00300748 UN NA 
22282269 UN NA 
00300747 UN NA 
00300746 UN NA 
00860384 UN NA 
00860385 UN NA 
00860387 UN NA 
00860381 UN NA 
30240518 UN NA 
04195238 UN NA 
04195239 UN NA 
29253030 UN NA 
31170614 UN NA 
21875238 UN NA 
30895042 UN NA 
22820513 UN NA 
